IDX_STUDENT,COD_PROGRAMA,JORNADA,DURACION,PERIODO_INGRESO,SEXO,ESTADO_CIVIL,ESTRATO,RANGO_EDAD,CONDICION_EXCEPCION,TIPO_COLEGIO,RANGO_INGRESOS,RANGO_GASTOS,TIPO_VIVIENDA,PUNTAJE_ICFES,PCN,PLC,PMA,PSC,PIN,GRADUADO_A_TIEMPO
STUDENT_1457,2711,1,6,4,1,1,2,3,1,2,4,4,1,242,47,45,50,53,47,0
STUDENT_1269,2722,1,6,15,1,1,2,2,1,1,2,2,3,250,49,52,47,52,50,0
STUDENT_306,2131,1,6,7,1,1,11,2,1,1,2,2,3,240,46,41,52,47,54,0
STUDENT_4,2131,1,6,3,1,1,2,3,1,1,1,1,2,234,49,45,55,41,43,0
STUDENT_326,2131,1,6,1,1,1,4,2,1,1,4,4,1,260,48,55,48,52,57,0
STUDENT_1009,2711,1,6,15,1,1,2,2,1,2,2,2,2,328,65,60,66,65,72,0
STUDENT_1343,2711,2,7,8,1,1,1,3,1,1,3,3,2,281,58,50,67,54,52,0
STUDENT_633,2839,2,6,14,1,1,1,4,1,2,3,3,1,222,39,43,47,45,48,0
STUDENT_1497,2711,1,6,4,1,1,2,5,1,2,2,2,1,283,59,49,74,51,49,0
STUDENT_504,2131,1,6,8,1,1,3,5,1,2,2,2,2,252,47,44,56,54,51,0
STUDENT_1249,2131,1,6,15,1,1,2,4,1,1,2,2,1,310,65,71,60,65,49,0
STUDENT_1420,2711,2,7,5,0,1,2,2,1,1,2,2,1,299,59,66,59,66,49,0
STUDENT_1911,2710,2,7,1,1,1,1,2,1,1,2,2,1,227,47,48,49,42,42,0
STUDENT_1669,2710,1,6,8,1,1,2,3,1,1,2,2,2,259,48,46,58,54,53,0
STUDENT_1605,2711,1,6,1,1,1,2,2,1,1,2,2,1,247,47,54,51,54,42,0
STUDENT_369,2131,1,6,7,0,1,1,2,1,1,3,3,1,244,53,45,46,44,56,0
STUDENT_1596,2711,1,6,1,1,1,1,3,1,1,2,2,1,240,51,53,51,43,42,0
STUDENT_1368,2711,1,6,6,0,1,2,3,1,1,5,5,1,281,54,54,63,53,57,0
STUDENT_531,2131,1,6,9,1,1,3,2,1,2,4,4,2,257,57,52,57,47,45,0
STUDENT_1501,2711,1,6,4,1,1,2,3,1,1,2,2,1,241,52,46,57,54,31,0
STUDENT_762,2711,1,6,9,0,1,3,3,1,2,5,5,2,302,56,54,73,59,60,0
STUDENT_845,2710,1,6,9,1,1,2,3,1,2,2,2,2,249,46,49,52,50,52,0
STUDENT_673,2131,1,6,14,1,3,2,7,1,2,2,2,1,253,48,51,42,59,53,0
STUDENT_1557,2711,2,7,3,0,1,1,3,1,2,2,2,1,247,52,49,48,44,54,0
STUDENT_380,2710,2,7,9,1,1,1,4,1,1,3,3,2,251,51,47,64,39,50,0
STUDENT_383,2710,1,6,9,1,1,2,3,1,2,2,2,2,203,43,42,40,36,43,0
STUDENT_1435,2711,2,7,5,0,1,1,2,1,1,2,2,1,207,45,47,45,34,36,0
STUDENT_1545,2711,2,7,3,1,1,2,2,1,2,2,2,1,257,54,47,58,54,45,0
STUDENT_1331,2711,2,7,8,0,1,1,3,5,2,2,2,2,202,45,44,43,36,34,0
STUDENT_871,2131,1,6,8,1,1,2,4,1,1,2,2,5,274,56,44,74,48,51,0
STUDENT_290,2131,1,6,8,1,1,2,3,1,3,2,2,2,287,59,53,64,58,53,0
STUDENT_1068,2710,2,7,14,1,3,1,4,1,2,2,2,2,336,65,66,76,64,65,0
STUDENT_1538,2711,2,7,3,1,3,1,7,1,2,2,2,5,256,51,50,59,50,46,0
STUDENT_71,2131,1,6,4,0,1,2,4,1,2,3,3,2,263,53,54,55,58,45,0
STUDENT_307,2131,1,6,7,0,2,1,4,1,1,3,3,2,270,50,56,50,66,48,0
STUDENT_281,2131,1,6,5,0,1,2,2,1,1,1,1,1,246,51,52,55,46,43,0
STUDENT_570,2131,1,6,10,0,1,3,2,1,2,3,3,2,281,57,57,60,57,50,0
STUDENT_1059,2711,2,7,11,1,1,3,2,1,1,2,2,1,259,47,50,59,49,54,0
STUDENT_1829,2710,2,7,3,1,1,2,3,1,1,2,2,2,235,45,48,52,39,50,0
STUDENT_1477,2711,1,6,4,1,1,2,2,1,2,1,1,1,313,58,54,72,63,66,0
STUDENT_250,2131,1,6,1,1,1,1,3,1,1,2,2,1,260,53,51,48,44,63,0
STUDENT_266,2131,1,6,3,1,4,1,3,1,2,1,1,1,257,58,44,41,59,55,0
STUDENT_395,2131,1,6,9,1,1,2,4,1,2,2,2,3,229,46,50,47,41,45,0
STUDENT_279,2131,1,6,5,0,1,4,2,1,2,7,7,2,285,52,58,64,59,52,0
STUDENT_295,2131,1,6,8,0,1,2,2,1,2,2,2,5,237,47,44,63,42,42,0
STUDENT_1430,2711,2,7,5,1,1,2,4,1,2,2,2,2,232,48,50,49,46,39,0
STUDENT_479,2710,2,7,12,1,1,1,3,1,1,2,2,1,274,54,53,52,66,49,0
STUDENT_344,2131,1,6,7,0,1,2,2,1,2,2,2,3,272,55,53,49,52,63,0
STUDENT_938,2710,1,6,13,1,1,1,2,1,2,2,2,1,278,56,52,58,59,53,0
STUDENT_643,2711,1,6,14,1,1,1,4,1,1,1,1,1,225,52,45,47,41,40,0
STUDENT_917,2131,1,6,7,1,1,3,3,1,1,3,3,1,239,52,55,49,54,29,0
STUDENT_1222,2711,1,6,15,0,1,3,4,1,2,3,3,2,278,54,63,47,60,54,0
STUDENT_985,2711,1,6,14,1,1,2,2,1,1,3,3,2,271,56,57,57,55,46,0
STUDENT_7,2711,1,6,10,0,1,2,2,1,1,2,2,1,277,51,53,57,65,52,0
STUDENT_416,2131,1,6,1,0,1,1,3,1,1,2,2,5,234,51,42,44,54,42,0
STUDENT_13,2839,2,6,15,0,1,2,2,1,1,2,2,1,319,62,68,65,64,60,0
STUDENT_1232,2839,2,6,15,0,1,2,3,1,2,3,3,2,231,44,47,54,43,43,0
STUDENT_72,2131,1,6,1,0,1,3,3,1,1,1,1,1,241,49,53,59,42,39,0
STUDENT_1128,2839,2,6,15,1,1,1,3,1,1,2,2,1,217,48,36,53,39,41,0
STUDENT_282,2131,1,6,5,1,1,1,3,1,1,1,1,2,297,60,50,63,65,59,0
STUDENT_1554,2711,2,7,3,1,1,1,3,1,1,1,1,1,280,62,58,58,51,51,0
STUDENT_81,2131,1,6,2,0,1,2,3,1,2,3,3,2,247,47,50,51,47,53,0
STUDENT_427,2710,1,6,9,1,1,1,3,1,1,2,2,1,251,52,44,55,50,50,0
STUDENT_876,2710,1,6,10,1,1,1,2,1,1,2,2,2,241,50,50,46,53,43,0
STUDENT_428,2710,1,6,9,0,1,2,3,1,1,2,2,1,243,56,50,38,52,47,0
STUDENT_400,2131,1,6,1,1,1,2,2,1,1,1,1,2,269,49,52,67,56,46,0
STUDENT_452,2131,1,6,10,1,1,2,3,1,1,2,2,1,218,49,40,41,46,42,0
STUDENT_870,2711,2,7,11,1,1,2,2,1,1,2,2,5,302,60,69,55,65,53,0
STUDENT_784,2711,1,6,15,1,1,2,2,1,1,2,2,1,280,57,59,50,56,58,0
STUDENT_1549,2711,2,7,3,1,2,3,5,1,1,2,2,3,273,59,57,61,49,48,0
STUDENT_372,2711,1,6,9,1,1,3,5,5,1,1,1,1,247,48,59,46,51,43,0
STUDENT_1352,2711,2,7,8,1,1,1,3,1,1,1,1,3,254,46,43,61,50,54,0
STUDENT_1676,2710,1,6,8,1,1,3,2,1,2,2,2,1,234,46,46,46,46,50,0
STUDENT_1675,2710,1,6,8,1,1,1,4,1,1,1,1,1,219,46,38,55,46,35,0
STUDENT_1839,2710,1,6,2,1,1,1,2,1,2,1,1,1,258,51,56,45,54,51,0
STUDENT_1059,2711,2,7,11,1,1,3,2,1,1,2,2,1,259,47,50,59,49,54,0
STUDENT_470,2710,2,7,12,1,1,3,3,1,1,2,2,1,322,65,62,56,69,70,0
STUDENT_390,2131,1,6,9,0,1,2,3,1,1,2,2,3,297,60,61,57,60,59,0
STUDENT_1115,2839,2,6,13,1,1,1,4,1,1,2,2,1,175,60,61,53,0,0,0
STUDENT_984,2711,1,6,14,1,1,1,3,5,1,2,2,5,297,60,61,58,64,54,0
STUDENT_1604,2711,1,6,1,0,1,1,3,1,3,2,2,2,233,46,43,49,48,47,0
STUDENT_797,2710,1,6,11,1,1,1,2,1,1,2,2,1,312,63,72,67,56,54,0
STUDENT_1821,2710,2,7,3,1,1,3,5,1,2,2,2,5,267,65,51,56,49,46,0
STUDENT_926,2710,1,6,9,1,1,2,3,1,1,1,1,5,236,46,50,51,42,47,0
STUDENT_415,2710,2,7,14,1,3,3,7,1,1,4,4,2,244,46,51,49,55,43,0
STUDENT_367,2131,1,6,7,0,1,2,3,1,1,1,1,1,250,53,50,41,61,46,0
STUDENT_1832,2710,2,7,3,1,2,3,4,1,1,2,2,1,319,64,57,58,67,73,0
STUDENT_783,2131,1,6,7,1,1,2,3,1,1,2,2,1,258,53,49,61,52,43,0
STUDENT_136,2131,1,6,7,0,1,1,3,1,1,1,1,2,265,54,61,60,51,39,0
STUDENT_101,2710,1,6,13,1,1,2,3,1,2,3,3,2,301,66,60,66,47,62,0
STUDENT_525,2710,1,6,9,1,1,1,2,1,2,2,2,1,233,47,50,50,38,48,0
STUDENT_1130,2839,2,6,13,0,1,1,3,1,1,2,2,2,268,51,56,46,61,54,0
STUDENT_1861,2710,1,6,2,1,1,3,3,1,1,3,3,2,212,46,40,48,38,41,0
STUDENT_209,2131,1,6,3,0,1,1,3,1,1,1,1,1,219,41,47,50,37,45,0
STUDENT_365,2131,1,6,8,0,1,2,3,1,1,2,2,1,238,47,48,55,48,40,0
STUDENT_1216,2722,1,6,15,1,1,2,2,1,1,4,4,2,293,59,58,54,68,54,0
STUDENT_210,2131,1,6,2,1,1,2,6,1,2,2,2,5,232,42,50,56,48,35,0
STUDENT_240,2131,1,6,4,1,1,3,2,1,1,2,2,1,263,50,50,60,63,40,0
STUDENT_1458,2711,1,6,4,1,1,2,4,1,1,2,2,1,225,44,48,49,43,41,0
STUDENT_684,2710,1,6,13,1,1,1,2,1,1,2,2,1,211,37,45,47,41,41,0
STUDENT_1806,2710,2,7,3,1,1,1,2,1,1,2,2,5,247,50,46,56,48,46,0
STUDENT_159,2710,1,6,10,0,1,1,3,1,1,2,2,2,274,54,54,52,49,65,0
STUDENT_1082,2711,1,6,14,1,1,2,3,1,2,2,2,1,288,61,57,57,54,59,0
STUDENT_1486,2711,1,6,4,1,1,1,3,1,1,3,3,2,246,50,51,53,50,42,0
STUDENT_1092,2131,1,6,15,0,1,1,2,1,1,2,2,1,320,61,64,73,71,51,0
STUDENT_1881,2710,1,6,2,1,2,1,3,1,1,2,2,2,230,47,49,53,35,46,0
STUDENT_1375,2711,1,6,6,1,1,2,4,1,1,4,4,2,290,55,52,68,47,68,0
STUDENT_498,2131,1,6,4,0,1,1,2,1,1,3,3,2,279,54,48,69,57,51,0
STUDENT_850,2710,1,6,10,1,1,2,3,1,1,3,3,1,265,53,47,68,54,43,0
STUDENT_100,2131,1,6,14,1,1,2,3,1,2,4,4,1,273,58,55,64,52,44,0
STUDENT_1465,2711,1,6,4,0,1,1,3,1,1,2,2,3,260,49,53,58,48,51,0
STUDENT_1241,2839,2,6,14,0,1,2,3,1,1,3,3,5,251,49,46,47,60,49,0
STUDENT_412,2710,2,7,9,1,1,1,4,1,1,3,3,2,279,52,46,58,50,74,0
STUDENT_1753,2710,2,7,5,1,1,2,3,1,2,2,2,2,255,44,43,61,42,66,0
STUDENT_360,2131,1,6,5,1,1,3,2,1,2,2,2,1,284,56,47,56,64,61,0
STUDENT_297,2131,1,6,8,0,1,1,4,1,1,1,1,1,238,49,47,61,43,39,0
STUDENT_202,2131,1,6,8,0,1,2,6,1,1,2,2,2,290,52,68,61,69,40,0
STUDENT_50,2131,1,6,9,1,1,2,3,1,2,2,2,1,264,54,52,51,53,54,0
STUDENT_867,2711,1,6,9,0,1,1,3,1,1,1,1,1,240,49,49,55,44,43,0
STUDENT_325,2131,1,6,5,1,1,3,3,5,2,2,2,2,204,45,44,41,37,36,0
STUDENT_31,2131,1,6,13,0,1,1,4,1,1,1,1,1,287,61,68,47,66,45,0
STUDENT_1141,2711,1,6,14,1,1,2,2,1,1,2,2,2,308,68,53,70,63,54,0
STUDENT_1053,2131,1,6,10,1,1,1,4,1,2,2,2,1,270,53,53,53,52,59,0
STUDENT_819,2131,1,6,2,0,1,2,2,1,2,3,3,1,249,47,52,55,39,57,0
STUDENT_1559,2711,2,7,3,1,1,2,4,1,2,2,2,1,225,45,57,45,37,41,0
STUDENT_1525,2711,2,7,3,1,1,2,2,1,1,2,2,1,264,52,47,66,49,50,0
STUDENT_85,2131,1,6,5,0,1,1,3,1,1,2,2,2,252,46,56,55,51,43,0
STUDENT_389,2710,1,6,9,1,1,2,4,1,1,2,2,3,247,50,52,36,53,55,0
STUDENT_1547,2711,2,7,3,1,1,2,5,1,1,4,4,3,237,50,44,54,45,44,0
STUDENT_1039,2131,1,6,8,1,2,2,3,1,1,2,2,2,270,54,50,61,54,51,0
STUDENT_711,2711,1,6,13,1,1,1,2,1,2,2,2,2,273,55,53,50,65,50,0
STUDENT_1921,2710,2,7,1,1,1,3,3,1,2,3,3,2,220,45,42,49,40,45,0
STUDENT_1332,2711,2,7,8,0,1,2,4,1,3,2,2,2,254,50,51,61,41,51,0
STUDENT_482,2711,2,7,12,0,1,3,2,1,2,2,2,1,282,57,58,50,60,57,0
STUDENT_469,2711,2,7,12,1,1,1,3,1,2,2,2,2,271,59,64,50,53,45,0
STUDENT_764,2711,1,6,9,1,1,3,2,1,2,2,2,3,326,57,62,77,55,75,0
STUDENT_1492,2711,1,6,4,1,1,2,3,1,1,2,2,1,257,52,43,58,50,54,0
STUDENT_781,2131,1,6,3,0,1,1,2,1,2,2,2,1,239,47,55,45,46,45,0
STUDENT_803,2710,2,7,12,1,1,2,2,1,2,2,2,1,368,84,67,62,75,80,0
STUDENT_85,2131,1,6,5,0,1,1,3,1,1,2,2,2,252,46,56,55,51,43,0
STUDENT_367,2131,1,6,7,0,1,2,3,1,1,1,1,1,250,53,50,41,61,46,0
STUDENT_176,2131,1,6,3,1,1,2,3,1,2,3,3,1,249,49,51,60,46,43,0
STUDENT_1479,2711,1,6,4,0,1,2,3,1,2,2,2,1,232,53,50,47,53,29,0
STUDENT_654,2839,2,6,15,1,1,1,3,1,1,2,2,2,294,61,59,58,70,46,0
STUDENT_1453,2711,2,7,5,1,1,1,5,1,1,2,2,5,237,48,39,63,46,41,0
STUDENT_1828,2710,2,7,3,1,1,2,4,1,1,3,3,1,286,59,49,63,58,57,0
STUDENT_199,2131,1,6,2,0,1,2,4,1,1,2,2,2,240,46,47,50,59,39,0
STUDENT_1761,2710,2,7,5,1,1,1,4,1,2,2,2,2,232,42,46,47,47,50,0
STUDENT_1944,2710,2,7,1,1,1,1,5,1,2,2,2,3,219,44,42,48,43,42,0
STUDENT_1753,2710,2,7,5,1,1,2,3,1,2,2,2,2,255,44,43,61,42,66,0
STUDENT_1050,2710,2,7,12,1,1,3,2,1,3,3,3,1,328,65,63,63,53,84,0
STUDENT_1269,2722,1,6,15,1,1,2,2,1,1,2,2,3,250,49,52,47,52,50,0
STUDENT_1743,2710,2,7,5,1,3,2,5,1,2,3,3,4,234,50,51,45,42,46,0
STUDENT_303,2131,1,6,9,0,1,2,3,1,1,2,2,1,222,46,47,48,46,35,0
STUDENT_1162,2711,1,6,15,1,1,2,2,1,1,3,3,2,308,61,64,64,57,62,0
STUDENT_871,2131,1,6,8,1,1,2,4,1,1,2,2,5,274,56,44,74,48,51,0
STUDENT_1709,2710,1,6,6,1,1,2,3,1,1,2,2,2,248,46,52,46,49,55,0
STUDENT_1741,2710,2,7,5,1,1,2,6,1,2,3,3,1,225,45,49,39,57,36,0
STUDENT_1907,2710,2,7,1,1,3,2,7,1,2,3,3,1,237,49,43,46,55,43,0
STUDENT_61,2131,1,6,8,0,1,1,2,1,2,2,2,3,272,53,56,57,46,60,0
STUDENT_273,2131,1,6,5,1,1,1,2,1,2,2,2,2,228,51,45,45,46,40,0
STUDENT_711,2711,1,6,13,1,1,1,2,1,2,2,2,2,273,55,53,50,65,50,0
STUDENT_1511,2711,2,7,3,1,2,2,4,1,1,2,2,2,277,62,50,51,67,47,0
STUDENT_684,2710,1,6,13,1,1,1,2,1,1,2,2,1,211,37,45,47,41,41,0
STUDENT_172,2131,1,6,2,1,1,3,3,1,1,3,3,2,245,48,51,61,40,43,0
STUDENT_1413,2711,2,7,5,1,1,2,2,1,1,3,3,1,276,52,50,45,46,82,0
STUDENT_162,2710,1,6,10,1,1,2,3,1,1,2,2,1,245,51,48,64,42,40,0
STUDENT_342,2131,1,6,8,0,1,1,3,1,1,2,2,2,244,45,52,55,53,39,0
STUDENT_619,2711,1,6,14,1,1,2,2,1,2,2,2,2,270,49,59,63,43,56,0
STUDENT_973,2839,2,6,15,1,1,2,3,1,1,2,2,2,261,51,54,55,55,46,0
STUDENT_1156,2711,1,6,15,1,1,3,2,1,3,4,4,1,300,55,56,62,60,67,0
STUDENT_63,2131,1,6,9,0,1,1,3,1,1,2,2,2,230,55,46,49,49,31,0
STUDENT_1772,2710,2,7,5,1,1,1,2,1,1,2,2,1,263,52,51,60,57,43,0
STUDENT_995,2711,1,6,14,1,1,2,2,1,1,2,2,1,259,59,51,45,49,55,0
STUDENT_1650,2710,2,7,7,1,2,2,4,1,1,2,2,2,273,47,60,58,57,50,0
STUDENT_295,2131,1,6,8,0,1,2,2,1,2,2,2,5,237,47,44,63,42,42,0
STUDENT_494,2131,1,6,4,0,1,2,2,1,1,2,2,2,260,54,49,55,54,48,0
STUDENT_358,2131,1,6,5,1,1,2,3,1,1,2,2,3,256,55,56,50,49,46,0
STUDENT_775,2839,2,6,15,1,2,2,4,1,2,2,2,2,245,49,45,46,56,49,0
STUDENT_1019,2710,2,7,9,1,1,2,4,1,1,4,4,2,235,48,56,45,47,39,0
STUDENT_208,2131,1,6,3,1,1,3,6,1,1,2,2,2,257,48,57,50,58,45,0
STUDENT_1503,2711,1,6,4,1,1,2,3,1,2,1,1,1,227,43,45,56,42,41,0
STUDENT_530,2131,1,6,9,1,1,2,2,1,1,1,1,2,247,57,48,54,45,43,0
STUDENT_1649,2710,2,7,7,1,1,3,3,1,2,3,3,1,229,50,48,45,42,45,0
STUDENT_1482,2711,1,6,4,1,1,1,3,5,1,2,2,1,253,45,43,61,52,52,0
STUDENT_706,2839,2,6,13,1,1,1,3,1,1,2,2,1,287,62,57,58,56,54,0
STUDENT_1578,2711,1,6,1,1,1,3,7,1,1,2,2,5,251,57,52,42,50,49,0
STUDENT_853,2710,1,6,11,1,1,1,2,1,1,2,2,1,250,54,54,47,51,44,0
STUDENT_408,2131,1,6,8,1,1,2,3,1,3,2,2,2,277,62,44,76,52,43,0
STUDENT_1669,2710,1,6,8,1,1,2,3,1,1,2,2,2,259,48,46,58,54,53,0
STUDENT_24,2710,2,7,12,1,1,1,3,3,1,2,2,2,232,39,49,54,40,50,0
STUDENT_45,2131,1,6,1,1,1,5,4,1,2,4,4,1,241,53,50,54,47,37,0
STUDENT_1556,2711,2,7,3,1,1,2,4,1,1,2,2,1,215,50,44,49,35,37,0
STUDENT_1826,2710,2,7,3,1,1,3,3,1,1,2,2,1,277,51,54,62,58,52,0
STUDENT_1165,2710,1,6,13,1,1,1,3,2,1,2,2,5,242,52,45,52,49,44,0
STUDENT_565,2711,1,6,14,1,1,2,3,1,1,2,2,2,288,59,63,55,62,49,0
STUDENT_607,2131,1,6,10,0,1,3,2,1,1,4,4,4,252,54,45,57,55,42,0
STUDENT_737,2131,1,6,13,1,1,2,3,1,2,4,4,5,296,67,53,63,60,53,0
STUDENT_2,2131,1,6,13,1,1,2,2,1,2,2,2,5,283,57,57,54,58,57,0
STUDENT_1460,2711,1,6,4,1,1,2,3,1,2,2,2,2,246,51,45,50,55,44,0
STUDENT_711,2711,1,6,13,1,1,1,2,1,2,2,2,2,273,55,53,50,65,50,0
STUDENT_941,2131,1,6,13,1,1,3,2,1,3,4,4,2,269,50,59,54,54,52,0
STUDENT_30,2839,2,6,15,1,1,2,2,1,2,3,3,2,299,59,67,64,61,48,0
STUDENT_689,2710,1,6,13,1,1,2,2,1,2,2,2,2,306,66,51,62,59,68,0
STUDENT_1403,2711,1,6,6,0,1,3,2,1,1,1,1,2,248,54,46,46,50,52,0
STUDENT_1051,2131,1,6,5,0,1,3,2,1,1,7,7,5,285,51,61,59,59,55,0
STUDENT_1552,2711,2,7,3,1,1,2,3,1,1,3,3,1,291,59,58,61,63,51,0
STUDENT_1910,2710,2,7,1,1,1,2,2,1,2,2,2,2,313,55,57,62,59,80,0
STUDENT_1441,2711,2,7,5,1,1,2,5,1,1,1,1,2,242,51,42,42,62,45,0
STUDENT_1404,2711,1,6,6,1,1,1,2,1,1,1,1,1,229,45,41,63,37,43,0
STUDENT_1421,2711,2,7,5,1,1,3,4,1,2,7,7,2,262,58,45,51,47,60,0
STUDENT_1091,2711,1,6,15,1,1,2,2,5,1,2,2,2,255,54,50,44,51,56,0
STUDENT_186,2131,1,6,3,1,1,1,2,1,2,1,1,5,292,54,60,72,60,46,0
STUDENT_782,2710,1,6,11,1,1,1,4,1,2,2,2,2,271,56,59,54,57,45,0
STUDENT_465,2710,1,6,11,1,1,2,2,1,2,5,5,1,275,55,64,55,55,46,0
STUDENT_394,2131,1,6,9,0,1,3,3,1,1,2,2,2,239,48,52,52,44,43,0
STUDENT_312,2131,1,6,4,1,1,3,4,1,2,2,2,2,266,49,48,63,55,50,0
STUDENT_1331,2711,2,7,8,0,1,1,3,5,2,2,2,2,202,45,44,43,36,34,0
